category,name,price,previous_price,price_for_two,new,best,sale,url 
Junior,Babolat Ballfighter 21 Junior Racket,19,90 €,22,95 €,-1,0,0,0https://www.tenniswarehouse-europe.com/Babolat_Ballfighter_21_Junior_Racket/descpageRCQBA-BBJ21R-EN.html
Junior,Babolat B'Fly 21 Junior Racket,19,90 €,22,95 €,-1,0,0,0https://www.tenniswarehouse-europe.com/Babolat_BFly_21_Junior_Racket/descpageRCQBA-BBF21R-EN.html
Junior,Babolat Ballfighter 19 Junior Racket,19,90 €,22,95 €,-1,0,0,0https://www.tenniswarehouse-europe.com/Babolat_Ballfighter_19_Junior_Racket/descpageRCQBA-BBJ19R-EN.html
Junior,Babolat B'Fly 19 Junior Racket,19,90 €,22,95 €,-1,0,0,0https://www.tenniswarehouse-europe.com/Babolat_BFly_19_Junior_Racket/descpageRCQBA-BBF19R-EN.html
Junior,Babolat Ballfighter 17 Junior Racket,21,90 €,22,95 €,-1,0,0,0https://www.tenniswarehouse-europe.com/Babolat_Ballfighter_17_Junior_Racket/descpageRCQBA-BBJ17R-EN.html
Junior,Wilson Minions 25 Junior Racket,35,90 €,40,00 €,-1,1,0,0https://www.tenniswarehouse-europe.com/Wilson_Minions_25_Junior_Racket/descpageRCWILSON-WRM25-EN.html
Junior,Wilson Minions 23 Junior Racket,31,91 €,35,00 €,-1,1,0,0https://www.tenniswarehouse-europe.com/Wilson_Minions_23_Junior_Racket/descpageRCWILSON-WRM23-EN.html
Junior,Wilson Minions 21 Junior Racket,31,91 €,35,00 €,-1,1,0,0https://www.tenniswarehouse-europe.com/Wilson_Minions_21_Junior_Racket/descpageRCWILSON-WRM21-EN.html
Junior,Wilson Roland Garros Elite 23 Junior Racket,-1,-1,-1,1,0,0https://www.tenniswarehouse-europe.com/Wilson_Roland_Garros_Elite_23_Junior_Racket/descpageRCWILSON-WJRRG23-EN.html
Junior,Wilson Roland Garros Elite 21 Junior Racket,-1,-1,-1,1,0,0https://www.tenniswarehouse-europe.com/Wilson_Roland_Garros_Elite_21_Junior_Racket/descpageRCWILSON-WJRRG21-EN.html
Junior,Wilson Roland Garros Elite 19 Junior Racket,-1,-1,-1,1,0,0https://www.tenniswarehouse-europe.com/Wilson_Roland_Garros_Elite_19_Junior_Racket/descpageRCWILSON-WJRRG19-EN.html
Junior,Wilson Roland Garros Elite 17 Junior Racket,-1,-1,-1,1,0,0https://www.tenniswarehouse-europe.com/Wilson_Roland_Garros_Elite_17_Junior_Racket/descpageRCWILSON-WJRRG17-EN.html
Junior,Wilson Pro Staff 26 Junior Racket,89,90 €,-1,110,00 €,0,0,1https://www.tenniswarehouse-europe.com/Wilson_Pro_Staff_26_Junior_Racket/descpageRCWILSON-PS26JU-EN.html
Junior,Wilson Pro Staff 25 Junior Racket,89,90 €,-1,110,00 €,0,0,1https://www.tenniswarehouse-europe.com/Wilson_Pro_Staff_25_Junior_Racket/descpageRCWILSON-PS25JU-EN.html
Junior,Wilson Ultra Junior 25 V3.0 Racket,98,90 €,-1,110,00 €,0,0,0https://www.tenniswarehouse-europe.com/Wilson_Ultra_Junior_25_V30_Racket/descpageRCWILSON-U25V3-EN.html
Junior,Wilson Clash 25 Junior Racket,98,90 €,-1,110,00 €,0,0,0https://www.tenniswarehouse-europe.com/Wilson_Clash_25_Junior_Racket/descpageRCWILSON-WC25JR-EN.html
Junior,Wilson Blade 25 Junior V7.0 Racket,-1,-1,-1,0,0,0https://www.tenniswarehouse-europe.com/Wilson_Blade_25_Junior_V70_Racket/descpageRCWILSON-WB25JUN-EN.html
Junior,Wilson Ultra Power 26 Junior Racket,49,90 €,60,00 €,-1,1,0,0https://www.tenniswarehouse-europe.com/Wilson_Ultra_Power_26_Junior_Racket/descpageRCWILSON-WJRUP-EN.html
